Zeit;Kanal A
(ms);(V)

0,36979998;0,89061160
0,36984998;0,88481260
0,36989998;0,87901350
0,36994998;0,87901350
0,36999998;0,87901350
0,37004998;0,87321450
0,37009998;0,88481260
0,37014998;0,87901350
0,37019998;0,88481260
0,37024998;0,87901350
0,37029998;0,88481260
0,37034998;0,88481260
0,37039998;0,87321450
0,37044998;0,89061160
0,37049998;0,87901350
0,37054998;0,88481260
0,37059998;0,87901350
0,37064998;0,87901350
0,37069998;0,87901350
0,37074998;0,88481260
0,37079998;0,88481260
0,37084998;0,87321450
0,37089998;0,87901350
0,37094998;0,87901350
0,37099998;0,86741540
0,37104998;0,87901350
0,37109998;0,87901350
0,37114998;0,87901350
0,37119998;0,87901350
0,37124998;0,87901350
0,37129998;0,88481260
0,37134998;0,87901350
0,37139998;0,87321450
0,37144998;0,87321450
0,37149998;0,87901350
0,37154998;0,87901350
0,37159998;0,87321450
0,37164998;0,87321450
0,37169998;0,87321450
0,37174998;0,86161640
0,37179998;0,88481260
0,37184998;0,87321450
0,37189998;0,87321450
0,37194998;0,86741540
0,37199998;0,86741540
0,37204998;0,88481260
0,37209998;0,87901350
0,37214998;0,87901350
0,37219998;0,87321450
0,37224998;0,86741540
0,37229998;0,86741540
0,37234998;0,87901350
0,37239998;0,87321450
0,37244998;0,86741540
0,37249998;0,86161640
0,37254998;0,87321450
0,37259998;0,86161640
0,37264998;0,87321450
0,37269998;0,85001830
0,37274998;0,86161640
0,37279998;0,86741540
0,37284998;0,86741540
0,37289998;0,86741540
0,37294998;0,86161640
0,37299998;0,86161640
0,37304998;0,86161640
0,37309998;0,86741540
0,37314998;0,86741540
0,37319998;0,87321450
0,37324998;0,87321450
0,37329998;0,86741540
0,37334998;0,86741540
0,37339998;0,86741540
0,37344998;0,86741540
0,37349998;0,86741540
0,37354998;0,86161640
0,37359998;0,86741540
0,37364998;0,86161640
0,37369998;0,86741540
0,37374998;0,86161640
0,37379998;0,86741540
0,37384998;0,86741540
0,37389998;0,86741540
0,37394998;0,86161640
0,37399998;0,86741540
0,37404998;0,86741540
0,37409998;0,86161640
0,37414998;0,86161640
0,37419998;0,86161640
0,37424998;0,86161640
0,37429998;0,85581730
0,37434998;0,85581730
0,37439998;0,86741540
0,37444998;0,86741540
0,37449998;0,85581730
0,37454998;0,85581730
0,37459998;0,85581730
0,37464998;0,85581730
0,37469998;0,85581730
0,37474998;0,85581730
0,37479998;0,86161640
0,37484998;0,85001830
0,37489998;0,85581730
0,37494998;0,83872540
0,37499998;0,86161640
0,37504998;0,85581730
0,37509998;0,85581730
0,37514998;0,83872540
0,37519998;0,85001830
0,37524998;0,85581730
0,37529998;0,85581730
0,37534998;0,85581730
0,37539998;0,85001830
0,37544998;0,85581730
0,37549998;0,85581730
0,37554998;0,85581730
0,37559998;0,85001830
0,37564998;0,84421930
0,37569998;0,85001830
0,37574998;0,85001830
0,37579998;0,85581730
0,37584998;0,85001830
0,37589998;0,83872540
0,37594998;0,85001830
0,37599998;0,85001830
0,37604998;0,85001830
0,37609998;0,85001830
0,37614998;0,85001830
0,37619998;0,85581730
0,37624998;0,84421930
0,37629998;0,84421930
0,37634998;0,84421930
0,37639998;0,85001830
0,37644998;0,84421930
0,37649998;0,83872540
0,37654998;0,85001830
0,37659998;0,85001830
0,37664998;0,85001830
0,37669998;0,85001830
0,37674998;0,84421930
0,37679998;0,85001830
0,37684998;0,83872540
0,37689998;0,84421930
0,37694998;0,85001830
0,37699998;0,84421930
0,37704998;0,83872540
0,37709998;0,84421930
0,37714998;0,84421930
0,37719998;0,85581730
0,37724998;0,84421930
0,37729998;0,85581730
0,37734998;0,84421930
0,37739998;0,84421930
0,37744998;0,83292640
0,37749998;0,84421930
0,37754998;0,83872540
0,37759998;0,83872540
0,37764998;0,83872540
0,37769998;0,83872540
0,37774998;0,83292640
0,37779998;0,82712730
0,37784998;0,84421930
0,37789998;0,84421930
0,37794998;0,83292640
0,37799998;0,83292640
0,37804998;0,83872540
0,37809998;0,83872540
0,37814998;0,84421930
0,37819998;0,84421930
0,37824998;0,84421930
0,37829998;0,83872540
0,37834998;0,83292640
0,37839998;0,83292640
0,37844998;0,82712730
0,37849998;0,83292640
0,37854998;0,83292640
0,37859998;0,83872540
0,37864998;0,83292640
0,37869998;0,82712730
0,37874998;0,83292640
0,37879998;0,83292640
0,37884998;0,83292640
0,37889998;0,82712730
0,37894998;0,83292640
0,37899998;0,82712730
0,37904998;0,82132830
0,37909998;0,82132830
0,37914998;0,82712730
0,37919998;0,82712730
0,37924998;0,83292640
0,37929998;0,82712730
0,37934998;0,81552920
0,37939998;0,82132830
0,37944998;0,83872540
0,37949998;0,82712730
0,37954998;0,82712730
0,37959998;0,82712730
0,37964998;0,81552920
0,37969998;0,82712730
0,37974998;0,82132830
0,37979998;0,82712730
0,37984998;0,82132830
0,37989998;0,82132830
0,37994998;0,82712730
0,37999998;0,82712730
0,38004998;0,83292640
0,38009998;0,81552920
0,38014998;0,83292640
0,38019998;0,82132830
0,38024998;0,82132830
0,38029998;0,82712730
0,38034998;0,82132830
0,38039998;0,82132830
0,38044998;0,82132830
0,38049998;0,82132830
0,38054998;0,82712730
0,38059998;0,82712730
0,38064998;0,81552920
0,38069998;0,82132830
0,38074998;0,82132830
0,38079998;0,82712730
0,38084998;0,82712730
0,38089998;0,80973020
0,38094998;0,82132830
0,38099998;0,82712730
0,38104998;0,82712730
0,38109998;0,81552920
0,38114998;0,81552920
0,38119998;0,82712730
0,38124998;0,81552920
0,38129998;0,81552920
0,38134998;0,82132830
0,38139998;0,80973020
0,38144998;0,82132830
0,38149998;0,81552920
0,38154998;0,81552920
0,38159998;0,80973020
0,38164998;0,81552920
0,38169998;0,81552920
0,38174998;0,82132830
0,38179998;0,80973020
0,38184998;0,79813210
0,38189998;0,81552920
0,38194998;0,81552920
0,38199998;0,80393110
0,38204998;0,80973020
0,38209998;0,80973020
0,38214998;0,80393110
0,38219998;0,80973020
0,38224998;0,81552920
0,38229998;0,80973020
0,38234998;0,80393110
0,38239998;0,82132830
0,38244998;0,81552920
0,38249998;0,80973020
0,38254998;0,81552920
0,38259998;0,81552920
0,38264998;0,81552920
0,38269998;0,81552920
0,38274998;0,80973020
0,38279998;0,80973020
0,38284998;0,81552920
0,38289998;0,80973020
0,38294998;0,81552920
0,38299998;0,80393110
0,38304998;0,81552920
0,38309998;0,80973020
0,38314998;0,79813210
0,38319998;0,80973020
0,38324998;0,80393110
0,38329998;0,79813210
0,38334998;0,80393110
0,38339998;0,79233300
0,38344998;0,79233300
0,38349998;0,79813210
0,38354998;0,81552920
0,38359998;0,80973020
0,38364998;0,80393110
0,38369998;0,80393110
0,38374998;0,79813210
0,38379998;0,80973020
0,38384998;0,79233300
0,38389998;0,80973020
0,38394998;0,78653400
0,38399998;0,80973020
0,38404998;0,80393110
0,38409998;0,80393110
0,38414998;0,79233300
0,38419998;0,79233300
0,38424998;0,79813210
0,38429998;0,79813210
0,38434998;0,80393110
0,38439998;0,79813210
0,38444998;0,79233300
0,38449998;0,79233300
0,38454998;0,80393110
0,38459998;0,80393110
0,38464998;0,79813210
0,38469998;0,80973020
0,38474998;0,79233300
0,38479998;0,79233300
0,38484998;0,79813210
0,38489998;0,79233300
0,38494998;0,79813210
0,38499998;0,79813210
0,38504998;0,79233300
0,38509998;0,79813210
0,38514998;0,79233300
0,38519998;0,79233300
0,38524998;0,79233300
0,38529998;0,80393110
0,38534998;0,80393110
0,38539998;0,80393110
0,38544998;0,79813210
0,38549998;0,78653400
0,38554998;0,79233300
0,38559998;0,79813210
0,38564998;0,79233300
0,38569998;0,78073500
0,38574998;0,78653400
0,38579998;0,78653400
0,38584998;0,79233300
0,38589998;0,78073500
0,38594998;0,78653400
0,38599998;0,78653400
0,38604998;0,78653400
0,38609998;0,79233300
0,38614998;0,79233300
0,38619998;0,78653400
0,38624998;0,78653400
0,38629998;0,78073500
0,38634998;0,78653400
0,38639998;0,78653400
0,38644998;0,78073500
0,38649998;0,78653400
0,38654998;0,78653400
0,38659998;0,78073500
0,38664998;0,78653400
0,38669998;0,77493590
0,38674998;0,78653400
0,38679998;0,78653400
0,38684998;0,78073500
0,38689998;0,78073500
0,38694998;0,78073500
0,38699998;0,77493590
0,38704998;0,78653400
0,38709998;0,78073500
0,38714998;0,78073500
0,38719998;0,77493590
0,38724998;0,78653400
0,38729998;0,76913680
0,38734998;0,78653400
0,38739998;0,77493590
0,38744998;0,78073500
0,38749998;0,77493590
0,38754998;0,76913680
0,38759998;0,78653400
0,38764998;0,78653400
0,38769998;0,78653400
0,38774998;0,78073500
0,38779998;0,76913680
0,38784998;0,79233300
0,38789998;0,78073500
0,38794998;0,76333780
0,38799998;0,77493590
0,38804998;0,78073500
0,38809998;0,78073500
0,38814998;0,77493590
0,38819998;0,78073500
0,38824998;0,78073500
0,38829998;0,77493590
0,38834998;0,76913680
0,38839998;0,76333780
0,38844998;0,78653400
0,38849998;0,76913680
0,38854998;0,77493590
0,38859998;0,77493590
0,38864998;0,78073500
0,38869998;0,77493590
0,38874998;0,76913680
0,38879998;0,76913680
0,38884998;0,77493590
0,38889998;0,76913680
0,38894998;0,76333780
0,38899998;0,76333780
0,38904998;0,76913680
0,38909998;0,76913680
0,38914998;0,78073500
0,38919998;0,76913680
0,38924998;0,77493590
0,38929998;0,77493590
0,38934998;0,76913680
0,38939998;0,76913680
0,38944998;0,76913680
0,38949998;0,76333780
0,38954998;0,76913680
0,38959998;0,76913680
0,38964998;0,76333780
0,38969998;0,76333780
0,38974998;0,76913680
0,38979998;0,77493590
0,38984998;0,78073500
0,38989998;0,77493590
0,38994998;0,76913680
0,38999998;0,76333780
0,39004998;0,76913680
0,39009998;0,76913680
0,39014998;0,76333780
0,39019998;0,76913680
0,39024998;0,76333780
0,39029998;0,76333780
0,39034998;0,76333780
0,39039998;0,76913680
0,39044998;0,75753870
0,39049998;0,76333780
0,39054998;0,76913680
0,39059998;0,76333780
0,39064998;0,76913680
0,39069998;0,75753870
0,39074998;0,76333780
0,39079998;0,75753870
0,39084998;0,76333780
0,39089998;0,76913680
0,39094998;0,76333780
0,39099998;0,75753870
0,39104998;0,75753870
0,39109998;0,76333780
0,39114998;0,76333780
0,39119998;0,76913680
0,39124998;0,75173970
0,39129998;0,75173970
0,39134998;0,75753870
0,39139998;0,75173970
0,39144998;0,75753870
0,39149998;0,75173970
0,39154998;0,76333780
0,39159998;0,76333780
0,39164998;0,75753870
0,39169998;0,75753870
0,39174998;0,74044680
0,39179998;0,74624590
0,39184998;0,76333780
0,39189998;0,75173970
0,39194998;0,74624590
0,39199998;0,75173970
0,39204998;0,74624590
0,39209998;0,75753870
0,39214998;0,75173970
0,39219998;0,75173970
0,39224998;0,74044680
0,39229998;0,75173970
0,39234998;0,75173970
0,39239998;0,74624590
0,39244998;0,75753870
0,39249998;0,76333780
0,39254998;0,75173970
0,39259998;0,75173970
0,39264998;0,74624590
0,39269998;0,75173970
0,39274998;0,75173970
0,39279998;0,75173970
0,39284998;0,75173970
0,39289998;0,75173970
0,39294998;0,74624590
0,39299998;0,76333780
0,39304998;0,74624590
0,39309998;0,75753870
0,39314998;0,74044680
0,39319998;0,74044680
0,39324998;0,75173970
0,39329998;0,76333780
0,39334998;0,74624590
0,39339998;0,75173970
0,39344998;0,74044680
0,39349998;0,74044680
0,39354998;0,74624590
0,39359998;0,75173970
0,39364998;0,74624590
0,39369998;0,74624590
0,39374998;0,74044680
0,39379998;0,73464780
0,39384998;0,74624590
0,39389998;0,74044680
0,39394998;0,74044680
0,39399998;0,74624590
0,39404998;0,74624590
0,39409998;0,75173970
0,39414998;0,74624590
0,39419998;0,74044680
0,39424998;0,75173970
0,39429998;0,74044680
0,39434998;0,73464780
0,39439998;0,74044680
0,39444998;0,74044680
0,39449998;0,74624590
0,39454998;0,74044680
0,39459998;0,74044680
0,39464998;0,74044680
0,39469998;0,72884870
0,39474998;0,75173970
0,39479998;0,74044680
0,39484998;0,74044680
0,39489998;0,74624590
0,39494998;0,74044680
0,39499998;0,74044680
0,39504998;0,74044680
0,39509998;0,72884870
0,39514998;0,73464780
0,39519998;0,74044680
0,39524998;0,73464780
0,39529998;0,73464780
0,39534998;0,73464780
0,39539998;0,72884870
0,39544998;0,74044680
0,39549998;0,74044680
0,39554998;0,74044680
0,39559998;0,74044680
0,39564998;0,73464780
0,39569998;0,73464780
0,39574998;0,72884870
0,39579998;0,73464780
0,39584998;0,74044680
0,39589998;0,72884870
0,39594998;0,73464780
0,39599998;0,73464780
0,39604998;0,73464780
0,39609998;0,74044680
0,39614998;0,72884870
0,39619998;0,72884870
0,39624998;0,72884870
0,39629998;0,73464780
0,39634998;0,73464780
0,39639998;0,73464780
0,39644998;0,72304970
0,39649998;0,72304970
0,39654998;0,72884870
0,39659998;0,71725060
0,39664998;0,74044680
0,39669998;0,72884870
0,39674998;0,72884870
0,39679998;0,72884870
0,39684998;0,72884870
0,39689998;0,72304970
0,39694998;0,72884870
0,39699998;0,72884870
0,39704998;0,72304970
0,39709998;0,72304970
0,39714998;0,73464780
0,39719998;0,72304970
0,39724998;0,72304970
0,39729998;0,72884870
0,39734998;0,71725060
0,39739998;0,72884870
0,39744998;0,72884870
0,39749998;0,73464780
0,39754998;0,72304970
0,39759998;0,73464780
0,39764998;0,72304970
0,39769998;0,72884870
0,39774998;0,71725060
0,39779998;0,72304970
0,39784998;0,72304970
0,39789998;0,71725060
0,39794998;0,72304970
0,39799998;0,72884870
0,39804998;0,71725060
0,39809998;0,72304970
0,39814998;0,71145160
0,39819998;0,71145160
0,39824998;0,72304970
0,39829998;0,71725060
0,39834998;0,71725060
0,39839998;0,72304970
0,39844998;0,72884870
0,39849998;0,71725060
0,39854998;0,71145160
0,39859998;0,71145160
0,39864998;0,71725060
0,39869998;0,71725060
0,39874998;0,72304970
0,39879998;0,71145160
0,39884998;0,71725060
0,39889998;0,70565250
0,39894998;0,71145160
0,39899998;0,71725060
0,39904998;0,72884870
0,39909998;0,71725060
0,39914998;0,71725060
0,39919998;0,71145160
0,39924998;0,71725060
0,39929998;0,71725060
0,39934998;0,71145160
0,39939998;0,72304970
0,39944998;0,71145160
0,39949998;0,71145160
0,39954998;0,71725060
0,39959998;0,72304970
0,39964998;0,71725060
0,39969998;0,72304970
0,39974998;0,71725060
0,39979998;0,70565250
0,39984998;0,71145160
0,39989998;0,71145160
0,39994998;0,71145160
0,39999998;0,70565250
0,40004998;0,71145160
0,40009998;0,71725060
0,40014998;0,71145160
0,40019998;0,71145160
0,40024998;0,71145160
0,40029998;0,71145160
0,40034998;0,70565250
0,40039998;0,71145160
0,40044998;0,71725060
0,40049998;0,71145160
0,40054998;0,71145160
0,40059998;0,71145160
0,40064998;0,70565250
0,40069998;0,71145160
0,40074998;0,70565250
0,40079998;0,70565250
0,40084998;0,69985350
0,40089998;0,70565250
0,40094998;0,70565250
0,40099998;0,71145160
0,40104998;0,71145160
0,40109998;0,69985350
0,40114998;0,71145160
0,40119998;0,70565250
0,40124998;0,70565250
0,40129998;0,70565250
0,40134998;0,69985350
0,40139998;0,70565250
0,40144998;0,69405440
0,40149998;0,69405440
0,40154998;0,69985350
0,40159998;0,68825540
0,40164998;0,69985350
0,40169998;0,69985350
0,40174998;0,69405440
0,40179998;0,69405440
0,40184998;0,71145160
0,40189998;0,70565250
0,40194998;0,69985350
0,40199998;0,68825540
0,40204998;0,68825540
0,40209998;0,69405440
0,40214998;0,69985350
0,40219998;0,69985350
0,40224998;0,70565250
0,40229998;0,69985350
0,40234998;0,68825540
0,40239998;0,69405440
0,40244998;0,69405440
0,40249998;0,68825540
0,40254998;0,69985350
0,40259998;0,69405440
0,40264998;0,68825540
0,40269998;0,69405440
0,40274998;0,69405440
0,40279998;0,69405440
0,40284998;0,68825540
0,40289998;0,69405440
0,40294998;0,69405440
0,40299998;0,69985350
0,40304998;0,68245640
0,40309998;0,68825540
0,40314998;0,69405440
0,40319998;0,69405440
0,40324998;0,68245640
0,40329998;0,68825540
0,40334998;0,69405440
0,40339998;0,69405440
0,40344998;0,68825540
0,40349998;0,69405440
0,40354998;0,68245640
0,40359998;0,69985350
0,40364998;0,68245640
0,40369998;0,68245640
0,40374998;0,67665730
0,40379998;0,68825540
0,40384998;0,68825540
0,40389998;0,68825540
0,40394998;0,68245640
0,40399998;0,68825540
0,40404998;0,67665730
0,40409998;0,68245640
0,40414998;0,69405440
0,40419998;0,67665730
0,40424998;0,67665730
0,40429998;0,68245640
0,40434998;0,68825540
0,40439998;0,68245640
0,40444998;0,68245640
0,40449998;0,69405440
0,40454998;0,68825540
0,40459998;0,67085830
0,40464998;0,68245640
0,40469998;0,68245640
0,40474998;0,68245640
0,40479998;0,68245640
0,40484998;0,67665730
0,40489998;0,68825540
0,40494998;0,68825540
0,40499998;0,68245640
0,40504998;0,68245640
0,40509998;0,67665730
0,40514998;0,68245640
0,40519998;0,68245640
0,40524998;0,67665730
0,40529998;0,68825540
0,40534998;0,68245640
0,40539998;0,68825540
0,40544998;0,67665730
0,40549998;0,67085830
0,40554998;0,67085830
0,40559998;0,67665730
0,40564998;0,67665730
0,40569998;0,67085830
0,40574998;0,67665730
0,40579998;0,67665730
0,40584998;0,67085830
0,40589998;0,66505920
0,40594998;0,67085830
0,40599998;0,66505920
0,40604998;0,67085830
0,40609998;0,67665730
0,40614998;0,68245640
0,40619998;0,67085830
0,40624998;0,65956540
0,40629998;0,67085830
0,40634998;0,66505920
0,40639998;0,66505920
0,40644998;0,66505920
0,40649998;0,67665730
0,40654998;0,67665730
0,40659998;0,67085830
0,40664998;0,65956540
0,40669998;0,67085830
0,40674998;0,66505920
0,40679998;0,66505920
0,40684998;0,65956540
0,40689998;0,66505920
0,40694998;0,67085830
0,40699998;0,67665730
0,40704998;0,67085830
0,40709998;0,65956540
0,40714998;0,66505920
0,40719998;0,66505920
0,40724998;0,66505920
0,40729998;0,65956540
0,40734998;0,67085830
0,40739998;0,65956540
0,40744998;0,67085830
0,40749998;0,66505920
0,40754998;0,66505920
0,40759998;0,66505920
0,40764998;0,65956540
0,40769998;0,65956540
0,40774998;0,65956540
0,40779998;0,65376630
0,40784998;0,66505920
0,40789998;0,65376630
0,40794998;0,65376630
0,40799998;0,66505920
0,40804998;0,65956540
0,40809998;0,66505920
0,40814998;0,66505920
0,40819998;0,64796730
0,40824998;0,65956540
0,40829998;0,66505920
0,40834998;0,66505920
0,40839998;0,65956540
0,40844998;0,65376630
0,40849998;0,65956540
0,40854998;0,65956540
0,40859998;0,65956540
0,40864998;0,65376630
0,40869998;0,65376630
0,40874998;0,65956540
0,40879998;0,65376630
0,40884998;0,65376630
0,40889998;0,65376630
0,40894998;0,64796730
0,40899998;0,65376630
0,40904998;0,65376630
0,40909998;0,65956540
0,40914998;0,65376630
0,40919998;0,65956540
0,40924998;0,64796730
0,40929998;0,65376630
0,40934998;0,65376630
